run_id,task_id,agent_id,condition,environment_instance,criterion_id,access_label,access_unknown_reason,pass,grader_error,grading_route,criterion_record_sha256
run-041,T02,sol,task_first,task-first curator 1,T02-R04,accessed,,True,False,semantic,d43a114e8c521bc3f24cd6ebe052c42148067680a1c79b1c348861d4d792444d
run-041,T02,sol,task_first,task-first curator 1,T02-R05,accessed,,True,False,semantic,a762a01202ab8a671c935b544781cbb3c45b967a1d4e1a62ec1dc587eb973e73
run-041,T02,sol,task_first,task-first curator 1,T02-R06,accessed,,True,False,semantic,4469f4e6bf807dc19d1c87db16aba45d84ae59170210356e77b9982b3be56674
run-041,T02,sol,task_first,task-first curator 1,T02-R07,not_accessed,,False,False,semantic,31638df3e92256b6cfa6533ec0cbf1308bf787717cadc8142ed79cf43585684a
run-041,T02,sol,task_first,task-first curator 1,T02-R08,not_accessed,,False,False,semantic,d123f1207ed81f178261e044ddab519f0410fdea2b74d184a0deae85ffd781b4
run-041,T02,sol,task_first,task-first curator 1,T02-R09,accessed,,True,False,deterministic,1a24f75d123325d8a3688cbf5f0716013c90e83699ba61dc21d13646ce61cef0
run-041,T02,sol,task_first,task-first curator 1,T02-R10,accessed,,True,False,semantic,75267c6eab6c75b8c12038ce869be9650709264c76d8091fc93f34c145129e15
run-041,T02,sol,task_first,task-first curator 1,T02-R11,accessed,,True,False,semantic,1cc76f0dced9c55139fcf0cca0df18d9446c8e287cc44b042b8455dd83901df3
run-042,T02,sol,world_first,world-first,T02-R01,not_accessed,,False,False,semantic,eef7a5bda397f0c4ec453e37faeed154352e8ee01ab5c386bb43cd722c1b20af
run-042,T02,sol,world_first,world-first,T02-R02,accessed,,False,False,semantic,e9e341c2e20d7c094a716f094eb70208247113a1ba6eedda4ea40861ccdf154d
run-042,T02,sol,world_first,world-first,T02-R03,accessed,,True,False,semantic,33506a521e6d68e49b158cc85025a6fbe2e01a4ce6f9efa9be6026a875735df5
run-042,T02,sol,world_first,world-first,T02-R04,accessed,,True,False,semantic,4a207c9885342d696dcb0001d99bec406b9c580359168966b53a354fcd9943aa
run-042,T02,sol,world_first,world-first,T02-R05,not_accessed,,False,False,semantic,b7cec422deee709d8ae1adabc2c8e71b5ac2473dc61c24a942d247bd6ccd6357
run-042,T02,sol,world_first,world-first,T02-R06,accessed,,False,False,semantic,a5cfb90dac33365635c6941b3c9a52560f1c5eb0ec19cc83786b494d5d67d5a5
run-042,T02,sol,world_first,world-first,T02-R07,accessed,,False,False,semantic,b229b0545c55db78b54b0c3e1096af26d94cdedd109f28daa732f75b44ec7741
run-042,T02,sol,world_first,world-first,T02-R08,not_accessed,,False,False,semantic,f68ba0046501377435bb817ea5a085aaf2ad8dcf4bd584e6a227fd1ac12bda67
run-042,T02,sol,world_first,world-first,T02-R09,not_accessed,,False,False,deterministic,292685d51d6254c38d91b5d57a18fae652c23abd4e6c455abf8180a5cca161de
run-042,T02,sol,world_first,world-first,T02-R10,accessed,,True,False,semantic,e280345d14b1e50461024c92c8b47008a8d42f0882458694602cbaed59c109d4
run-042,T02,sol,world_first,world-first,T02-R11,accessed,,True,False,semantic,9b6501c226520bb7fd3da77c2381a57d7f92a24913704b2b3fb6457f9c368f73
run-043,T02,sol,world_first,world-first,T02-R01,accessed,,False,False,semantic,c2154dc421e72806c51e6062960351189812cff42db19cac1b093069b3964e18
run-043,T02,sol,world_first,world-first,T02-R02,accessed,,False,False,semantic,9b67a128983367df4810d1c43bb5773c6eb8799d8df58470777337dd907c182b
run-043,T02,sol,world_first,world-first,T02-R03,not_accessed,,False,False,semantic,c1b79bf86428fc95fa944661b75405cd67a5f2296fe67f0cc66b59b87e7d994d
run-043,T02,sol,world_first,world-first,T02-R04,accessed,,True,False,semantic,5c09200b4287eb1cc78c7928de89324a8d25a3f6767b34ca9633f3f964847c34
run-043,T02,sol,world_first,world-first,T02-R05,accessed,,True,False,semantic,a4a89cee2b792d2318f232c9b33875b0eaa7359a4b4a905c6c5d425907b4a9b0
run-043,T02,sol,world_first,world-first,T02-R06,not_accessed,,True,False,semantic,b75ad23c3c9e7c2cf78410fb2a8b3c7a246ad7ab102df0959b376b98e564f672
run-043,T02,sol,world_first,world-first,T02-R07,accessed,,True,False,semantic,06ca666a53a960a3e0ebc3b9710d10efde299cf728037bd15c86d99962b15558
run-043,T02,sol,world_first,world-first,T02-R08,not_accessed,,False,False,semantic,f1b9a8de15ae03ca1ec7f38dcf23630453aa744df24e0ac4d5a0f2a104447e8d
run-043,T02,sol,world_first,world-first,T02-R09,accessed,,True,False,deterministic,24f0792abf53dcd46567628956cba2a751a06a62538ce254ac58125e6ad79fce
run-043,T02,sol,world_first,world-first,T02-R10,not_accessed,,False,False,semantic,7cc0de2e04a88e009f2103e9ededada07c9bddd7ec6521585ee3eae7ed1f9e30
run-043,T02,sol,world_first,world-first,T02-R11,accessed,,True,False,semantic,aa83ef3dcb7e213691e5d111cac285b00e0f425592729ba00650d4bbb0d04519
run-044,T02,sol,task_first,task-first curator 2,T02-R01,accessed,,True,False,semantic,2643352a979fd20be81b158c56335449c47b6456bdf8eed5ec902ad9219655b5
run-044,T02,sol,task_first,task-first curator 2,T02-R02,accessed,,True,False,semantic,3373a3576c0f719a6be742f0c4283f342c84001863300c462d13f31c75d62bf9
run-044,T02,sol,task_first,task-first curator 2,T02-R03,accessed,,True,False,semantic,aabf9f3dcd7e1ec6dfcea437f5bf574b6a5291f9149a914dcd8ccc9a41ff81bb
run-044,T02,sol,task_first,task-first curator 2,T02-R04,accessed,,True,False,semantic,177139c5a40485e3e4e9aded6a601593fe1f455ab2b3ff768c3d57b625b09d12
run-044,T02,sol,task_first,task-first curator 2,T02-R05,accessed,,False,False,semantic,1d3d49d9fc9dd60323ee0398ac81f71a9c0e86ad552ba92d677d698e1653a386
run-044,T02,sol,task_first,task-first curator 2,T02-R06,accessed,,True,False,semantic,078c1fd7ead149a07f932265931473c2fd5ce01a243f6c051ab5c8046f1aab3d
run-044,T02,sol,task_first,task-first curator 2,T02-R07,accessed,,True,False,semantic,c6149c17f62a188824bec42f03b1e4377c2e92b96189feb86a0725c975c20b0d
run-044,T02,sol,task_first,task-first curator 2,T02-R08,accessed,,False,False,semantic,ab12c7192b880c0f0b0114d6a827952c74203fb997c244abedcbea27e47d3098
run-044,T02,sol,task_first,task-first curator 2,T02-R09,accessed,,True,False,deterministic,b3b994eb106a407d34e19f5c64bece57e4fcba2e74e4406d5148e5201d16932c
run-044,T02,sol,task_first,task-first curator 2,T02-R10,accessed,,True,False,semantic,c4828da33787c20be93e47e82407ab16fc8b8f49b611078b07d9de7946f89258
run-044,T02,sol,task_first,task-first curator 2,T02-R11,not_accessed,,False,False,semantic,d0add3f76464149abc4f2ad775fffbf8d08451a12e1b010ee153184e620ca9c9
run-045,T02,sol,world_first,world-first,T02-R01,not_accessed,,False,False,semantic,e9ccbc1e612f3c3030ab1a899cf81fdb794858a3b100bb0f3f427109245f6490
run-045,T02,sol,world_first,world-first,T02-R02,not_accessed,,False,False,semantic,b8e98250149c19e91899c289daae579724a0feccf140d08282f77aa7a24e0e1f
run-045,T02,sol,world_first,world-first,T02-R03,not_accessed,,False,False,semantic,dcd0af6d8c0aee4a44ef08826dcb6af37763a4ebf9ae5846e7ca170dab36fc34
run-045,T02,sol,world_first,world-first,T02-R04,accessed,,True,False,semantic,998aafb309b14660d6fa09758c558d01bf2c37be10e57d1211428509f3df5ceb
run-045,T02,sol,world_first,world-first,T02-R05,not_accessed,,False,False,semantic,5298225e4bad291796855309fdba3294b2c7dfc3db9ae445f1e56315018f53e5
run-045,T02,sol,world_first,world-first,T02-R06,not_accessed,,False,False,semantic,e1d273a6662d8f0aec7afe97af439cbd100a933b60a73e00874408556f7231b1
run-045,T02,sol,world_first,world-first,T02-R07,accessed,,True,False,semantic,7c23d2df7262174f60be1f36b8c14907b83ab7d87006cb4a19cec09afc602fc2
run-045,T02,sol,world_first,world-first,T02-R08,not_accessed,,False,False,semantic,0a41d94d745d752e211ad59b27df1da9598c7d4d4300de106939cdce6399aaca
run-045,T02,sol,world_first,world-first,T02-R09,accessed,,True,False,deterministic,3d293493475a809917efbd705f5eb0a7165142ffa53bdf05a0039fe6148b410a
run-045,T02,sol,world_first,world-first,T02-R10,accessed,,True,False,semantic,a65fa9ce5104a750ad291ccffe793754f280419931a8ebedbf41babfc42b4fb3
run-045,T02,sol,world_first,world-first,T02-R11,accessed,,True,False,semantic,d1cffcc80e5a2b8ede3b70bf51820c870b84d8a40f07a4569c2dee2b6ef6cbfc
run-046,T02,sol,world_first,world-first,T02-R01,accessed,,True,False,semantic,831acc029bf9844c5b3ce22410f943a7e44bcbebca2f99989bac8ee52f50ad08
run-046,T02,sol,world_first,world-first,T02-R02,accessed,,False,False,semantic,d8f514458c9b7a00728bc00c2ea0122cc1a1431d39ab6f7aeeeefab1cb92d0c9
run-046,T02,sol,world_first,world-first,T02-R03,accessed,,True,False,semantic,ebc81741bbe56a39cbdd09b96f0f2f4c57430711fc64b22dec28fe4fcc1e1bfc
run-046,T02,sol,world_first,world-first,T02-R04,not_accessed,,False,False,semantic,8f534d8460ed9e2b7d632727b09745698294272f7cbb444de8bcfa192db5af4c
run-046,T02,sol,world_first,world-first,T02-R05,not_accessed,,True,False,semantic,462f29f890b63d5b21821e5e679974e74fc4f583907888569d841c6f3e7268aa
run-046,T02,sol,world_first,world-first,T02-R06,accessed,,True,False,semantic,c45ec23b4311450fb9e442421c556fda67ce6938b0b00857da41c60f5eef8aaf
run-046,T02,sol,world_first,world-first,T02-R07,unknown,unsupported_surface_log,True,False,semantic,08dfe51fb00dbbcae257eebf1c0040094cf029280ce0d05b754b76a967264523
run-046,T02,sol,world_first,world-first,T02-R08,not_accessed,,True,False,semantic,8f078d4d2f1c59daf0ff701852c44bbe3c44c1bc1784fa9e9d255d5a5a60ba0a
run-046,T02,sol,world_first,world-first,T02-R09,accessed,,True,False,deterministic,79312d2fd4c923a51bc6a16468279491edd83049685cea3b1dc818211f90a32a
run-046,T02,sol,world_first,world-first,T02-R10,accessed,,True,False,semantic,7cb00c641d019cfd8b5cf64f8bdd130acd90dff2714a736f07e13999a5c2c587
run-046,T02,sol,world_first,world-first,T02-R11,accessed,,True,False,semantic,6d5ccfa4e88f59b02bc6f68dd35246c18f0db987f994e56a5e393c3236916afe
run-047,T02,sol,task_first,task-first curator 2,T02-R01,accessed,,False,False,semantic,6854411941b5bb1eb052647e7897609f9b8d145c9ee357d7dac385bcabd1debb
run-047,T02,sol,task_first,task-first curator 2,T02-R02,accessed,,True,False,semantic,98f11da74a38a93b869d4f6f29dd6772c7088cdbe0139973779608ce815b09fa
run-047,T02,sol,task_first,task-first curator 2,T02-R03,accessed,,False,False,semantic,c59c09b49981b039d1a819466b39bf97b668088aa25aa9cb4021f54fcf4d78fc
run-047,T02,sol,task_first,task-first curator 2,T02-R04,accessed,,True,False,semantic,5e2977c6af57be654fd8a33f4f9071bdb061b23bf43b54e507399874d2c9dae2
run-047,T02,sol,task_first,task-first curator 2,T02-R05,accessed,,True,False,semantic,b64bc25c51ed48187f43ff72744acacbd129f9d903aa9d1af12819cfb589244a
run-047,T02,sol,task_first,task-first curator 2,T02-R06,accessed,,False,False,semantic,928b942f705352f3fc0568efff6a2edffaa1dc5e6407eb6c9397ad42da509003
run-047,T02,sol,task_first,task-first curator 2,T02-R07,accessed,,False,False,semantic,597d8c4cac0b0e0da07db08b1f2a71991ae1255d86d9fe736a538b93b4aba820
run-047,T02,sol,task_first,task-first curator 2,T02-R08,accessed,,True,False,semantic,521c28a656a664bb926ff0c3102e8aa54d37a054bf2ac88c92797c87b2db5293
run-047,T02,sol,task_first,task-first curator 2,T02-R09,accessed,,False,False,deterministic,775e8f05b08073c270246e58f4a266cc8f8dc3471b6f8d465d60f6a00c884ab9
run-047,T02,sol,task_first,task-first curator 2,T02-R10,accessed,,True,False,semantic,a82aa2dafd38e0d86208a6c15ab23c5384cf6d9e2fd261b0c136178061c7d584
run-047,T02,sol,task_first,task-first curator 2,T02-R11,accessed,,True,False,semantic,2515a2fcdfed2f65084b17e3a362f318d90f1774ab9384f5975110d79182fd51
run-048,T02,sol,task_first,task-first curator 1,T02-R01,accessed,,True,False,semantic,bc04d20de484f6aad7d46901a23f9215be4082c0511d9652e942ff0f0aa221b8
run-048,T02,sol,task_first,task-first curator 1,T02-R02,accessed,,True,False,semantic,185ca487767ba1b9317c769f7862c6c551893f5f6422b2136d62bdbc251ad666
run-048,T02,sol,task_first,task-first curator 1,T02-R03,accessed,,False,False,semantic,223cad61960b448ef1a5a23296178306781cce5ddf46d3eaa2139762772562a6
run-048,T02,sol,task_first,task-first curator 1,T02-R04,accessed,,True,False,semantic,c628b2a5ddfeee32c3e8f6b0dc3b03e17ae4812f92559adce9055abf44b256a2
run-048,T02,sol,task_first,task-first curator 1,T02-R05,not_accessed,,False,False,semantic,a81fd31cc23df2efb35bb6bf9c032592f5b0d1d0c4cd8f754db94b4082d86b03
run-048,T02,sol,task_first,task-first curator 1,T02-R06,accessed,,True,False,semantic,8e928c91d1bd66c91476bec19954cc34896f5b93c2849319df39688a5d493cfb
run-048,T02,sol,task_first,task-first curator 1,T02-R07,accessed,,True,False,semantic,dded3a9fa69c38ce34ef8daac402c9de84e2a779f8027475bd77212c5e7fdc48
run-048,T02,sol,task_first,task-first curator 1,T02-R08,accessed,,True,False,semantic,7755599078cd9d598ae6f36cec1b3997313ae3ff7b9d7091c96e0ab260300654
run-048,T02,sol,task_first,task-first curator 1,T02-R09,accessed,,True,False,deterministic,78406510cfae8cd49c2beddf78ba80856cf2edab48dac96a6020d42fa8736e8c
run-048,T02,sol,task_first,task-first curator 1,T02-R10,accessed,,True,False,semantic,477253aa3028b26178b0e80d42537efa521d29b380c2107279e67d0f2e425707
run-048,T02,sol,task_first,task-first curator 1,T02-R11,accessed,,True,False,semantic,565b00aad02e5ab85d056075b689e5894278b9323b0a7f508eb5e188cb5443af
run-049,T03,opus5,task_first,task-first curator 1,T03-R01,accessed,,True,False,semantic,983c0d866178727d159bb573eb2314c957fc6f792f959997292baf0de3326510
run-049,T03,opus5,task_first,task-first curator 1,T03-R02,accessed,,True,False,semantic,b1a10c952e8c6bdd218fb1dba8ccb5b7fadd93a4fc9970ece6c30d35e21be362
run-049,T03,opus5,task_first,task-first curator 1,T03-R03,accessed,,True,False,semantic,bc9b037f6b9daee0221c528f8adb1492fc785c39af25f3fe5d213a8b9374c408
run-049,T03,opus5,task_first,task-first curator 1,T03-R04,not_accessed,,True,False,semantic,15196949c6f255b9cf08eb2e9892e766ea0db31fef62fefef1fa4aef228d8959
run-049,T03,opus5,task_first,task-first curator 1,T03-R05,accessed,,True,False,semantic,cacefbb6d856cf701129ba20acdc5f20f1995e3458a335f409e04404c50b54d5
run-049,T03,opus5,task_first,task-first curator 1,T03-R06,accessed,,True,False,semantic,d61fa6a01f8821c4a6759055f5258e8747d1cc1a2f1e8897b0e13ab9379a9ddf
run-049,T03,opus5,task_first,task-first curator 1,T03-R07,accessed,,True,False,semantic,8a39cd425dcdc8359e920f439c15c3634f5c2c18039efbc3697ca80bb67fe6e6
run-049,T03,opus5,task_first,task-first curator 1,T03-R08,accessed,,True,False,semantic,2508d19fd34668deffc6be83a3d662a8b61f7ec5bed0ccbf852078e59aef95d4
run-049,T03,opus5,task_first,task-first curator 1,T03-R09,accessed,,True,False,semantic,226ca77c3339d3aab01d8447c0235b37d353def40f0bcb19c62df065204edb6e
run-050,T03,opus5,world_first,world-first,T03-R01,accessed,,True,False,semantic,54e5a8dca9dd4215c2a8fe7cdd6c7714a0bea8100b884d18d6a2acf1155f0d61
run-050,T03,opus5,world_first,world-first,T03-R02,accessed,,False,False,semantic,da03610d30536f46f4bb6eb8dcf7f8cbd66672a84850d524d20eae766e8fc03f
run-050,T03,opus5,world_first,world-first,T03-R03,accessed,,True,False,semantic,314d9ad84c3e34a0d4dc6b879179247786b8a3e9f7a710f56ff575eb7daca7bf
run-050,T03,opus5,world_first,world-first,T03-R04,accessed,,True,False,semantic,ca58d981b18825a8098cd61f106a82cb625fdc83217e3781fdfeb970c42516ea
run-050,T03,opus5,world_first,world-first,T03-R05,accessed,,True,False,semantic,d241744d784ac52a28525785ba280da823f755028c79f303d2177426a9f798a8
run-050,T03,opus5,world_first,world-first,T03-R06,accessed,,True,False,semantic,de8676dafa58116b35a03e9d3ee6cff8dae7fb89b6cbdcfc9c4e0dff7dfb9401
run-050,T03,opus5,world_first,world-first,T03-R07,accessed,,True,False,semantic,77af9c5469910933c142718a08cf08d60f8e47f5f2bb9aebe02b82252fba379d
run-050,T03,opus5,world_first,world-first,T03-R08,accessed,,True,False,semantic,cc70c06e69aa103c4c2d54671ae7228f31bf02090f8ff288f05a2b3d9ad2fb09
run-050,T03,opus5,world_first,world-first,T03-R09,accessed,,True,False,semantic,26c38c7c6656d403df889b6d0ea0a93210fdd3ea90c7ea99734db8815b84bc29
run-051,T03,opus5,world_first,world-first,T03-R01,accessed,,True,False,semantic,2a6b9d078a447c55b72c5cf8ce13df8067b057f0e03f71ced2fa7ae50ab0c1bb
run-051,T03,opus5,world_first,world-first,T03-R02,accessed,,True,False,semantic,d8fd2561b0a3c8f46e663e9e458dfa3a001b8abe6e181539cfbdb0625f26eb0e
run-051,T03,opus5,world_first,world-first,T03-R03,accessed,,True,False,semantic,c0f120a7af513d0e0fb1b0e3507cb562652b221ca4397b7ee2b497127179e0a4
run-051,T03,opus5,world_first,world-first,T03-R04,accessed,,True,False,semantic,e8509f552fcacc7515575d0e2e94e96f0a5da22e159a0e37ee36027af5cd08f0
run-051,T03,opus5,world_first,world-first,T03-R05,accessed,,True,False,semantic,4db5fa00fa58e4e89118146bda4af486ac649f0b137347d4ac6522b457b8bd6e
run-051,T03,opus5,world_first,world-first,T03-R06,accessed,,True,False,semantic,93f1fd81a595e36a6d93388a9ec17a96cb5c7e6cde2df037dd3b8a904d6ffc42
run-051,T03,opus5,world_first,world-first,T03-R07,accessed,,True,False,semantic,51ab0dc78f13bdf25c2d6877cb2857220078833a7d6abda6114fa205fa68cf94
run-051,T03,opus5,world_first,world-first,T03-R08,not_accessed,,True,False,semantic,d057822ada5a08f287f39c72cb27ed449c574d57c750edda1e9c2fffe77a8762
run-051,T03,opus5,world_first,world-first,T03-R09,accessed,,True,False,semantic,c860c4e084f40236255ef0066b8aa1f1a6c17467a1bebd7088a1c8429f64f835
run-052,T03,opus5,task_first,task-first curator 2,T03-R01,accessed,,True,False,semantic,fbb812a73b6d35b89c07750ce04361476af88936a6861573b0953651a98bdb1d
run-052,T03,opus5,task_first,task-first curator 2,T03-R02,accessed,,False,False,semantic,e78803e3b50bd54cb5dd2cb1df4e86cfc086c465953d548d13da2c341a52902b
run-052,T03,opus5,task_first,task-first curator 2,T03-R03,accessed,,True,False,semantic,cda68d87cd4d45af2d6fbe53f43c8cdc51477680bd6ff63b92a8629bc4f8a13a
run-052,T03,opus5,task_first,task-first curator 2,T03-R04,accessed,,True,False,semantic,9960b552a81aa49053f3c284cfd686de7b0aeb94d3b340787ed264ca1dfc48c0
run-052,T03,opus5,task_first,task-first curator 2,T03-R05,accessed,,True,False,semantic,a2cdc2244d2280973328c3686375bdc7f9317dbaaa79c2eab725aa18b3810d74
run-052,T03,opus5,task_first,task-first curator 2,T03-R06,accessed,,True,False,semantic,5c1bd6c552c5dccb1b106d310df8f65cb3ea61a4f6200764c35170bd1c501008
run-052,T03,opus5,task_first,task-first curator 2,T03-R07,accessed,,True,False,semantic,983fd1520bc536330e0f84c49a99f4298b1d39eab318a411c0f509b461691d2b
run-052,T03,opus5,task_first,task-first curator 2,T03-R08,accessed,,True,False,semantic,5875bd1499848cb09310e06660d44ed719376eead42304c35bfb9b9979c926fc
run-052,T03,opus5,task_first,task-first curator 2,T03-R09,not_accessed,,False,False,semantic,82396d1e5704140ac581312c3e9e7bd211c60151ed63d3963b493bd2a98f0cdb
run-053,T03,opus5,world_first,world-first,T03-R01,accessed,,True,False,semantic,eeff5fd51884829e25196034264dd099aa11ef14d9b7a5acd47af7b3d9aa93b2
run-053,T03,opus5,world_first,world-first,T03-R02,accessed,,True,False,semantic,96af33a8ccce9a95d06b095311fcc4dd693a8e06e2d18d61326a33103f878b29
run-053,T03,opus5,world_first,world-first,T03-R03,accessed,,True,False,semantic,9f044e4feeca1bd37e3dd831b080cc9b69b2fce2795d21d2de4377fdba74cdbf
run-053,T03,opus5,world_first,world-first,T03-R04,accessed,,True,False,semantic,f2a976cd172a4c9699d173543f0235b455ad624601f46b444f335280a90c5da9
run-053,T03,opus5,world_first,world-first,T03-R05,accessed,,True,False,semantic,594604d4724ef3a83d17c0db1e4369323f15041eda8be5743590bbc2b587784d
run-053,T03,opus5,world_first,world-first,T03-R06,accessed,,True,False,semantic,640bef14581b16483f2d886ff10ca9f7fade16eb3cabbbd58c68cbb1eecca75e
run-053,T03,opus5,world_first,world-first,T03-R07,not_accessed,,True,False,semantic,d3d385298d5154039bcfdd8e7d536bb138087de60a28e1f68f7d0b8b78016114
run-053,T03,opus5,world_first,world-first,T03-R08,accessed,,True,False,semantic,215100453389239709bca1019e078032092dd4a7415097d1ec791fc4320751a7
run-053,T03,opus5,world_first,world-first,T03-R09,accessed,,True,False,semantic,38d88a93f6d7a27cae1680fa0a2edb2a160933cfa5ad118eb5b1e95ad25071cd
run-054,T03,opus5,world_first,world-first,T03-R01,accessed,,True,False,semantic,23428445779d128567a23b2e6055c49626a9b751fadf1a0243ead42781476c1e
run-054,T03,opus5,world_first,world-first,T03-R02,accessed,,True,False,semantic,16bcb30d87ae0afbebcc3f463fb225b3aebc63b6daaacbe2e03f254c51a686a9
run-054,T03,opus5,world_first,world-first,T03-R03,accessed,,True,False,semantic,945d6e064233214b54fada8c9d6bb160d52485a2c7ddb3a9e088dbf2882b3da9
run-054,T03,opus5,world_first,world-first,T03-R04,accessed,,True,False,semantic,6a53b904a654a1e8fa02c6eb682a6973635dc73085bff08680874b09dd20acce
run-054,T03,opus5,world_first,world-first,T03-R05,accessed,,True,False,semantic,3faaa2f17c4d3d87e77ed8276a58689160e5dcfab27819eca339ee94cf331fae
run-054,T03,opus5,world_first,world-first,T03-R06,accessed,,True,False,semantic,2c11a1c0aa0aa51de4ccf71a5e569820e116e4350d219994f49d92696028d48b
run-054,T03,opus5,world_first,world-first,T03-R07,accessed,,True,False,semantic,026b4952345f9397a3e212f758b6c7287b3a005575777fd5b20658f7d69a77af
run-054,T03,opus5,world_first,world-first,T03-R08,accessed,,True,False,semantic,a83016a2540b5e405915cd17bb02ef65b01dfb2543e851608d928b9cd8d26471
run-054,T03,opus5,world_first,world-first,T03-R09,accessed,,True,False,semantic,1766e256533ea6475aaf26b553cc299235a25d89158a36479ef5b3e26511985b
run-055,T03,opus5,task_first,task-first curator 1,T03-R01,accessed,,True,False,semantic,3a2c84b6c90e0bb09d523dc215ef06c349e4a9a0248d62600cd5191b704fd804
run-055,T03,opus5,task_first,task-first curator 1,T03-R02,accessed,,False,False,semantic,687170270564788a80758c6cbfd8a3c5dc48f64113fdd16d21b84a7fe4a81c30
run-055,T03,opus5,task_first,task-first curator 1,T03-R03,accessed,,True,False,semantic,0936a6ceb5a38e9deea2dd70548dbddb70b1ac31ad6d10823aa1342ec23010c7
run-055,T03,opus5,task_first,task-first curator 1,T03-R04,accessed,,True,False,semantic,6f902ae7d1c30634e90d4cc010cdd1ada0e2b1d3d5092ad4b34515650dcfc592
run-055,T03,opus5,task_first,task-first curator 1,T03-R05,accessed,,True,False,semantic,b9015cc7fd657c0c998737a7794c64d8f2d85062cac2539937a941dc6b6439ad
run-055,T03,opus5,task_first,task-first curator 1,T03-R06,accessed,,True,False,semantic,7d18ded594e5ba912882d6577fb06a7670a6e83c86bae03347dc3d5504dc1efc
run-055,T03,opus5,task_first,task-first curator 1,T03-R07,accessed,,True,False,semantic,ec0bab2a5ec72541784a607087693064ef89d54ebf1c43bf5c1929926d27b9c3
run-055,T03,opus5,task_first,task-first curator 1,T03-R08,accessed,,True,False,semantic,03236136d5b4ff3b7bfe524c55546f6237c3b9fa1e978c19ee5c55f3ea4b0727
run-055,T03,opus5,task_first,task-first curator 1,T03-R09,accessed,,False,False,semantic,b81c58424336d5d0c8576734aa706a735fd87cf6c3796898af597c654e8947c0
run-056,T03,opus5,task_first,task-first curator 2,T03-R01,accessed,,True,False,semantic,f3f28c60e0f2dc57024602255c261f62fe5d6497b0c9192ab7454758b5f2cd46
run-056,T03,opus5,task_first,task-first curator 2,T03-R02,accessed,,True,False,semantic,6f737bd1711c43f4c083de761f4a776d94fc718b8a4972d733dd96aaa02c5661
run-056,T03,opus5,task_first,task-first curator 2,T03-R03,accessed,,True,False,semantic,f37f26f460712b44d158155ca201a47ecbf2e2b1e42f5c6a617bf577cd26d54b
run-056,T03,opus5,task_first,task-first curator 2,T03-R04,accessed,,True,False,semantic,213af23be4632a3e9ff7b43c1e3deb1cf0efe879c0168bacede2debc212caed1
run-056,T03,opus5,task_first,task-first curator 2,T03-R05,accessed,,True,False,semantic,b5f363cf4e1ed0890e460cf40900be0ea6916d60cefbf3e61e279a9b1cb86c31
run-056,T03,opus5,task_first,task-first curator 2,T03-R06,not_accessed,,False,False,semantic,0de057bfc7f3e2611c6ba52c56e7e019306560a16eef395f6702339788b1f759
run-056,T03,opus5,task_first,task-first curator 2,T03-R07,accessed,,True,False,semantic,c9e0b2f827e538230435afc28fccc0b50aa0c8c4d2df396c55a5451a47280e3d
run-056,T03,opus5,task_first,task-first curator 2,T03-R08,accessed,,True,False,semantic,95412f63abad9b95733b678d4576779a69ea0fbe4674feccc8915df776fc63eb
run-056,T03,opus5,task_first,task-first curator 2,T03-R09,accessed,,True,False,semantic,fca392051d50ed249ad2433a11d741949eb6861a4241c360a7277013422adafd
run-057,T03,grok,task_first,task-first curator 2,T03-R01,accessed,,True,False,semantic,6d75f2ee958839fca32f75962715f3586ff2e14a4c4915cedb97a15c2908fcd8
run-057,T03,grok,task_first,task-first curator 2,T03-R02,not_accessed,,False,False,semantic,5ea52e31f0f5d38905789860a715bc84bb5139c6e9e972849df30cf6faa4f104
run-057,T03,grok,task_first,task-first curator 2,T03-R03,accessed,,True,False,semantic,39d548b3fafea5c5c0f81c234606ab1a657e5adca52d4d3e5c663b6c69ca5152
run-057,T03,grok,task_first,task-first curator 2,T03-R04,accessed,,False,False,semantic,045d4c23b0820b7e9636b1cea19077c1ad884ea61b6a060698264f1b01c54877
run-057,T03,grok,task_first,task-first curator 2,T03-R05,accessed,,True,False,semantic,ee26c34cf09c540a2b6276fc6d0cb4ccb82f6bcc55983cd015c7e51212023ccf
run-057,T03,grok,task_first,task-first curator 2,T03-R06,accessed,,True,False,semantic,7a62db74c4153c8b3fc4abd37ce43855d24d7791f1d0beb577cca32b6ed28398
run-057,T03,grok,task_first,task-first curator 2,T03-R07,accessed,,True,False,semantic,eb0812a34c89439a66fbe5ff3a3b1a228fe7c81cf2b8212f2b4956b4f45b81b0
run-057,T03,grok,task_first,task-first curator 2,T03-R08,accessed,,True,False,semantic,bf1cb54a4db3def443a4690eee045cee3fb24a10b934baf8ae2a18e3abc506dd
run-057,T03,grok,task_first,task-first curator 2,T03-R09,accessed,,True,False,semantic,5e21be20c08636ae587ab9b6bd394f8b1f433040b2c397a6a315f9e4ba1555e6
run-058,T03,grok,world_first,world-first,T03-R01,not_accessed,,True,False,semantic,c3ccab561fc7cf6df0d1d1229a4a114391f05dab0dda9b81bdbad85eae14cb5d
run-058,T03,grok,world_first,world-first,T03-R02,accessed,,False,False,semantic,af810763ff054bdbdc8af429d45048f15ae216ff2726d167a193f992c534f086
